timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2,delta_ts
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20616,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20640,0,0,0,100
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20664,0,0,0,100
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20688,0,0,0,100
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20712,0,0,0,100
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20736,0,0,0,100
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20761,0,0,0,100
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20785,0,0,0,100
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20809,0,0,0,100
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20833,0,0,0,100
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20857,0,0,0,100
1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20881,0,0,0,100
1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20905,0,0,0,100
1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20928,0,0,0,102
1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20952,0,0,0,98
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,20976,0,0,0,102
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21000,0,0,0,98
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21024,0,0,0,102
2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21048,0,0,0,98
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21071,0,0,0,102
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21095,0,0,0,98
2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21110,0,0,0,80
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21134,0,0,0,100
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21158,0,0,0,100
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21181,0,0,0,100
2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21205,0,0,0,100
3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21228,0,0,0,102
3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21252,0,0,0,98
3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21275,0,0,0,102
3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21299,0,0,0,100
3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21322,0,0,0,100
3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21346,0,0,0,98
3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21369,0,0,0,102
3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21393,0,0,0,100
3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21416,0,0,0,100
3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21439,0,0,0,100
4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21463,0,0,0,100
4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21486,0,0,0,100
4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21509,0,0,0,100
4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21532,0,0,0,100
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21556,0,0,0,100
4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21579,0,0,0,100
4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21602,0,0,0,100
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21625,0,0,0,100
4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21648,0,0,0,100
4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21671,0,0,0,100
5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21694,0,0,0,100
5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21717,0,0,0,100
5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21740,0,0,0,100
5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21763,0,0,0,100
5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21786,0,0,0,100
5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21809,0,0,0,100
5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21832,0,0,0,100
5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21855,0,0,0,100
5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21878,0,0,0,100
5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21901,0,0,0,100
6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21924,0,0,0,100
6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21946,0,0,0,98
6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21969,0,0,0,102
6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,21992,0,0,0,100
6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22015,0,0,0,100
6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22037,0,0,0,100
6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22060,0,0,0,100
6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22083,0,0,0,100
6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22105,0,0,0,100
6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22128,0,0,0,100
7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22150,0,0,0,100
7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22173,0,0,0,100
7254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22195,0,0,0,100
7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22218,0,0,0,100
7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22241,0,0,0,98
7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22263,0,0,0,102
7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22285,0,0,0,100
7754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22308,0,0,0,100
7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22330,0,0,0,100
7954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22353,0,0,0,100
8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22375,0,0,0,100
8154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22397,0,0,0,100
8254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22420,0,0,0,100
8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22442,0,0,0,100
8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22464,0,0,0,100
8554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22486,0,0,0,100
8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22509,0,0,0,100
8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22531,0,0,0,98
8854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22553,0,0,0,102
8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22575,0,0,0,100
9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22597,0,0,0,100
9154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22619,0,0,0,100
9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22642,0,0,0,100
9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22664,0,0,0,100
9454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22686,0,0,0,100
9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22708,0,0,0,100
9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22730,0,0,0,100
9754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22752,0,0,0,100
9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22774,0,0,0,100
9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22796,0,0,0,100
10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22818,0,0,0,98
10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22839,0,0,0,102
10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22861,0,0,0,100
10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22883,0,0,0,100
10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22905,0,0,0,100
10554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22927,0,0,0,100
10654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22949,0,0,0,100
10754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22970,0,0,0,100
10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,22992,0,0,0,100
10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23014,0,0,0,100
11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23036,0,0,0,100
11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23057,0,0,0,100
11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23079,0,0,0,102
11354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23101,0,0,0,98
11454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23122,0,0,0,100
11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23144,0,0,0,100
11654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23165,0,0,0,100
11754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23187,0,0,0,100
11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23209,0,0,0,100
11954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23230,0,0,0,100
12054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23252,0,0,0,100
12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23273,0,0,0,100
12254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23295,0,0,0,100
12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23316,0,0,0,100
12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23338,0,0,0,100
12556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23359,0,0,0,102
12654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23380,0,0,0,98
12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23402,0,0,0,100
12854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23423,0,0,0,100
12954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23444,0,0,0,100
13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23466,0,0,0,100
13154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23487,0,0,0,100
13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23508,0,0,0,100
13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23530,0,0,0,100
13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23551,0,0,0,100
13554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23572,0,0,0,100
13654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23593,0,0,0,100
13754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23614,0,0,0,100
13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23636,0,0,0,100
13954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23657,0,0,0,100
14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23678,0,0,0,100
14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23699,0,0,0,100
14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23720,0,0,0,100
14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23741,0,0,0,100
14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23762,0,0,0,100
14554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23783,0,0,0,100
14654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23804,0,0,0,100
14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23825,0,0,0,100
14854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23846,0,0,0,100
14956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23867,0,0,0,102
15054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23888,0,0,0,98
15154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23909,0,0,0,100
15256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23930,0,0,0,102
15354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23951,0,0,0,98
15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23972,0,0,0,102
15556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,23993,0,0,0,100
15656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24013,0,0,0,100
15754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24034,0,0,0,98
15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24055,0,0,0,100
15954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24076,0,0,0,100
16054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24096,0,0,0,100
16156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24117,0,0,0,102
16254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24138,0,0,0,98
16356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24159,0,0,0,102
16454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24179,0,0,0,98
16556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24200,0,0,0,102
16656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24221,0,0,0,100
16756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24241,0,0,0,100
16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24262,0,0,0,100
16956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24283,0,0,0,100
17056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24303,0,0,0,100
17154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24324,0,0,0,98
17256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24344,0,0,0,102
17356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24365,0,0,0,100
17454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24385,0,0,0,98
17556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24406,0,0,0,102
17656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24426,0,0,0,100
17756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24447,0,0,0,100
17854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24467,0,0,0,98
17956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24488,0,0,0,102
18056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24508,0,0,0,100
18156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24528,0,0,0,100
18256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24549,0,0,0,100
18356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24569,0,0,0,100
18456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24589,0,0,0,100
18556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24610,0,0,0,100
18656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24630,0,0,0,100
18756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24650,0,0,0,100
18856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24671,0,0,0,100
18956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24691,0,0,0,100
19056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24711,0,0,0,100
19154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24731,0,0,0,98
19256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24752,0,0,0,102
19356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24772,0,0,0,100
19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24792,0,0,0,100
19556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17000,0,4294967295,3750000250,0,0,0,0,0,24812,0,0,0,100
