timestamp,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],delta_ts
167200,1278,1280,1264,1307,0,0,0,0,0,0,0,0,0,0,0,0,100
167300,1290,1298,1312,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
167400,1275,1278,1285,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
167500,1272,1305,1291,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
167600,1283,1300,1276,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
167700,1280,1282,1285,1303,0,0,0,0,0,0,0,0,0,0,0,0,100
167800,1258,1263,1285,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
167900,1264,1277,1309,1328,0,0,0,0,0,0,0,0,0,0,0,0,100
168000,1281,1295,1277,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
168100,1314,1321,1290,1329,0,0,0,0,0,0,0,0,0,0,0,0,100
168200,1282,1292,1298,1338,0,0,0,0,0,0,0,0,0,0,0,0,100
168300,1345,1351,1376,1430,0,0,0,0,0,0,0,0,0,0,0,0,100
168400,1355,1359,1394,1445,0,0,0,0,0,0,0,0,0,0,0,0,100
168500,1270,1283,1312,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
168600,1312,1327,1337,1363,0,0,0,0,0,0,0,0,0,0,0,0,100
168700,1269,1278,1277,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
168800,1299,1303,1312,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
168900,1285,1286,1316,1352,0,0,0,0,0,0,0,0,0,0,0,0,100
169000,1263,1279,1300,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
169100,1274,1284,1285,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
169200,1302,1303,1294,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
169300,1300,1301,1311,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
169400,1296,1304,1316,1343,0,0,0,0,0,0,0,0,0,0,0,0,100
169500,1284,1293,1304,1326,0,0,0,0,0,0,0,0,0,0,0,0,100
169600,1279,1294,1275,1318,0,0,0,0,0,0,0,0,0,0,0,0,100
169700,1276,1306,1309,1327,0,0,0,0,0,0,0,0,0,0,0,0,100
169800,1288,1287,1312,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
169900,1293,1291,1303,1336,0,0,0,0,0,0,0,0,0,0,0,0,100
170000,1262,1311,1311,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
170100,1262,1307,1308,1349,0,0,0,0,0,0,0,0,0,0,0,0,100
170200,1271,1313,1274,1340,0,0,0,0,0,0,0,0,0,0,0,0,100
170300,1289,1291,1287,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
170400,1290,1256,1310,1322,0,0,0,0,0,0,0,0,0,0,0,0,100
170500,1280,1254,1299,1309,0,0,0,0,0,0,0,0,0,0,0,0,100
170600,1260,1260,1314,1320,0,0,0,0,0,0,0,0,0,0,0,0,100
170700,1243,1261,1255,1283,0,0,0,0,0,0,0,0,0,0,0,0,100
170800,1267,1280,1275,1319,0,0,0,0,0,0,0,0,0,0,0,0,100
170900,1176,1177,1197,1192,0,0,0,0,0,0,0,0,0,0,0,0,100
171000,1173,1159,1177,1201,0,0,0,0,0,0,0,0,0,0,0,0,100
171100,1162,1141,1158,1178,0,0,0,0,0,0,0,0,0,0,0,0,100
171200,1130,1112,1127,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
171300,1100,1100,1100,1115,0,0,0,0,0,0,0,0,0,0,0,0,100
171400,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171500,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171600,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171700,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171800,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
171900,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172000,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172200,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172300,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172400,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172500,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172600,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172700,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172800,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
172900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
